trade_date,breadth_ma20,new_high_ratio,vol_surge_raw,vol_price_confirm,advance_ratio,total_volume,breadth_5d_chg,adv_ratio_chg,breadth_thrust,vol_ma20_total,vol_ma5_total,vol_surge,kospi_ret5,kospi_ret20,kosdaq_ret5,kosdaq_lead,momentum_div,lvrg_invrs_ratio,kospi_fwd5,kospi_fwd20
2010-03-04,0.5068562722194007,0.09649568308786186,1.1088932260886577,0.08836973082783138,0.33062468257998984,1370674448,-0.055135597699298544,-0.24276282376841035,0.0,1214842488.3,1251881278.2,1.0304885532542005,0.0033295511616227014,0.014030492351846391,-0.012547661660571086,-0.015877212822193787,-0.01070094119022369,,0.023742429860338587,0.06239648992707947
2010-03-05,0.5713560182833926,0.11427120365667852,1.1391414852765995,0.11731843575418995,0.5576434738445911,1308283787,0.1094657743809535,0.18283392585068559,0.0,1214109657.95,1246765071.8,1.026896593430562,0.02964390775491177,0.012105113249371469,0.013177971979470016,-0.016465935775441753,0.0175387945055403,,0.017233890258600226,0.05439962803673137
2010-03-08,0.6389029964448959,0.19857795835449465,1.3677803430962625,0.18181818181818182,0.5754189944134078,1282576770,0.11477907567293044,0.36882000964183426,0.0,1216849704.15,1286255400.0,1.0570371966343053,0.04105156216684014,0.026985560683485676,0.02090606078535795,-0.02014550138148219,0.014066001483354462,,-0.006349244596515757,0.03912556323944005
2010-03-09,0.6353001017293998,0.18056968463886064,1.2803116989319772,0.11291963377416073,0.4145473041709054,1582544428,0.0839789635180177,-0.2678713950160864,0.0,1229881518.95,1367419831.6,1.111830538576937,0.02830130268958353,0.059797590484455654,0.020001574927159593,-0.008299727762423936,-0.031496287794872124,,-0.007719032050239938,0.03929360620894373
2010-03-10,0.6241098677517802,0.1698880976602238,1.4577628960109497,0.15564598168870802,0.42980671414038657,1373856086,0.08627340254101334,-0.02954287935554839,0.0,1234814999.3,1383587103.8,1.1204812903830428,0.024530953378861353,0.07048602837473195,0.01773835920177369,-0.006792594177087663,-0.04595507499587059,,0.01240494754066801,0.03871883723168734
2010-03-11,0.6045801526717557,0.1852417302798982,1.3395313238041324,0.127735368956743,0.39236641221374047,1484548467,0.09772388045235503,0.024480233351951874,0.0,1244809281.05,1406361907.6,1.129781026707746,0.023742429860338587,0.05484275608249645,0.01966153785535596,-0.004080892004982628,-0.03110032622215786,,0.011197498521085203,0.04657676473783967
2010-03-12,0.6174974567650051,0.16531027466937945,1.2790867633089533,0.1363173957273652,0.5061037639877924,1281670021,0.04614143848161256,0.2774452274024266,0.0,1247440088.3,1401039154.4,1.1231314173246778,0.017233890258600226,0.05898912185055938,0.015959943670787125,-0.0012739465878131018,-0.04175523159195915,,0.01405511384822633,0.03712546760166946
2010-03-15,0.5890132248219736,0.17192268565615462,1.2627347860490663,0.1266531027466938,0.3545269582909461,1257302744,-0.049889771622922297,-0.1548686740097141,0.0,1253649226.8,1395984349.2,1.1135366411570462,-0.006349244596515757,0.032350529787646964,0.00023182582153280507,0.006581070418048562,-0.03869977438416272,,0.014046680812367374,0.036859654440739575
2010-03-16,0.595116988809766,0.15564598168870802,1.361335564056936,0.14394710071210579,0.4918616480162767,1543345810,-0.04018311291963372,0.012694981349610002,0.0,1279593705.35,1388144625.6,1.0848323337291728,-0.007719032050239938,0.03410388665085384,0.005326951285416381,0.01304598333565632,-0.04182291870109378,,0.02051565221084828,0.03797307055175625
2010-03-17,0.6415861718352821,0.1962379257752923,1.4494688755633973,0.17895271987798678,0.5444839857651246,1556481039,0.01747630408350187,0.14580445300737954,0.0,1309569164.7,1424669616.2,1.0878918461144185,0.01240494754066801,0.05109771712313793,0.008309715233192794,-0.004095232307475216,-0.03869276958246992,,-0.0010993190164362288,0.031179064212115026
2010-03-18,0.6507371631926792,0.19471276054905948,1.3788781877115814,0.15963396034570412,0.456532791052364,1387974162,0.04615701052092347,0.12590810847237416,0.0,1316388003.55,1405354755.2,1.0675839884669847,0.011197498521085203,0.029334595036345723,0.01302239310624631,0.0018248945851611076,-0.01813709651526052,,0.007891736361085755,0.041034641260289995
2010-03-19,0.6722560975609756,0.17123983739837398,1.2289875425364956,0.13465447154471544,0.4928861788617886,1343458793,0.05475864079597048,-0.06475729498280253,0.0,1326456832.8,1417712509.6,1.0687965673239208,0.01405511384822633,0.04004465855328476,0.01567072231634059,0.0016156084681142602,-0.02598954470505843,,0.006885671753325884,0.02869326437776909
2010-03-22,0.6309100152516522,0.157600406710727,1.1223127127476387,0.1154041687849517,0.3340111845449924,1317151911,0.04189679042967864,-0.24140780986841542,0.0,1326774251.65,1429682343.0,1.0775626231983486,0.014046680812367374,0.04941966246314067,0.018000965717045014,0.003954284904677641,-0.035372981650773294,,0.011550395475497188,0.019507733145210926
2010-03-23,0.6024402643619725,0.17539400101677682,1.3012589802414745,0.1367564819522115,0.42196237925775293,1369394547,0.007323275552206465,0.007415075086847522,0.0,1339798406.6,1394892090.4,1.0411208757441437,0.02051565221084828,0.033630385348165426,0.010635847028106271,-0.009879805182742007,-0.013114733137317147,,0.010922690894388243,0.021530246994327706
2010-03-24,0.5480427046263345,0.15099135739705136,1.2842949651887314,0.10726995424504321,0.2913065582104728,1364079103,-0.09354346720894757,-0.13850015592991377,0.0,1348002090.75,1356411703.2,1.0062385752275214,-0.0010993190164362288,0.03199091411381905,-0.006080538452713391,-0.004981219436277162,-0.033090233130255275,,0.007043384631858274,0.039601192140439334
